params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'contamination': 0.0013639625394716859, 'n_components': 0.8623009324073792}","{'f1_score': [0.13565891472868216, 0.3811291569992266, 0.921672077922078], 'precision': [0.5833333333333334, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8547233722243132], 'roc_auc': [0.7656711687936737, 0.5681590974007427, 0.9535190063981934], 'pr_auc': [0.4626803097530624, 0.1639731605143848, 0.9832653197737197], 'specificity': [0.9967858061198251, 0.4285918309054556, 1.0], 'fit_time': [0.009972572326660156, 0.0438845157623291, 0.04722118377685547], 'score_time': [0.009973287582397461, 0.010969400405883789, 0.007977724075317383]}",0.4794867165499956,0.3283390831837409,0.8084592123417602,0.2686100064778315,0.606254113850139,0.31255529857781716,0.6438259193964084,0.40534258569406884,0.7624497575308699,0.15733901398683456,0.536639596680389,0.3385384199250801,0.03369275728861491,0.01682792756762399,0.009640137354532877,0.0012438578757136972
"{'contamination': 0.004761400166898966, 'n_components': 0.5175656080245972}","{'f1_score': [0.1348314606741573, 0.3811291569992266, 0.9188199389623601], 'precision': [0.46153846153846156, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.849830636055702], 'roc_auc': [0.7465289525562426, 0.5681140036056488, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.1639622204717664, 0.9832653197737197], 'specificity': [0.9946001542813062, 0.4285918309054556, 1.0], 'fit_time': [0.010329723358154297, 0.35558032989501953, 0.036900997161865234], 'score_time': [0.007979154586791992, 0.0069811344146728516, 0.008379697799682617]}",0.478260185545248,0.32734824580963623,0.8077306617289205,0.26810070168015154,0.5656558232518485,0.32069977562261687,0.6429260014922515,0.4034779080176941,0.7560539875200284,0.15748502312426693,0.5121063541154993,0.34560466702395765,0.13427035013834634,0.15686531059651623,0.007779995600382487,0.0005880720544702209
"{'contamination': 0.0014368367847055197, 'n_components': 0.9337708950042725}","{'f1_score': [0.13953488372093023, 0.3811291569992266, 0.9136256771951344], 'precision': [0.6, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8409860745201355], 'roc_auc': [0.7697709576718862, 0.5682302737251324, 0.9535190063981934], 'pr_auc': [0.48883304832275254, 0.16399400700258687, 0.9832653197737197], 'specificity': [0.9969143738750321, 0.4285918309054556, 1.0], 'fit_time': [0.008975982666015625, 0.09433913230895996, 0.0873265266418457], 'score_time': [0.008975744247436523, 0.010970354080200195, 0.00797891616821289]}",0.4780965726384305,0.32337403411239884,0.8085020682601626,0.26864005857569356,0.6118096694056946,0.3122464855287479,0.6399778143137294,0.4019848488339088,0.7638400792650707,0.15734936366826252,0.5453641250330197,0.33684634771950095,0.06354721387227376,0.03869374295744961,0.009308338165283203,0.0012436878576663826
"{'contamination': 0.002586973598226905, 'n_components': 0.9639713764190674}","{'f1_score': [0.13926499032882012, 0.3811291569992266, 0.9120687890265124], 'precision': [0.5901639344262295, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8383515242754986], 'roc_auc': [0.7795328028221752, 0.5681535331278262, 0.9535190063981934], 'pr_auc': [0.4972397067327053, 0.16397333728326785, 0.9832653197737197], 'specificity': [0.9967858061198251, 0.4285918309054556, 1.0], 'fit_time': [0.00997161865234375, 0.02892279624938965, 0.4082217216491699], 'score_time': [0.00897669792175293, 0.009974002838134766, 0.014006376266479492]}",0.4774876454515197,0.3227694187734271,0.8084592123417602,0.2686100064778315,0.6085309808811045,0.31240487796616817,0.6390996308988505,0.40154740300929226,0.7670684474493984,0.15757148031579757,0.5481594545965643,0.33640694967570944,0.14903871218363443,0.18343329592304589,0.010985692342122396,0.0021744045625123653
"{'contamination': 0.0003178312035743147, 'n_components': 0.7937341928482056}","{'f1_score': [0.0875, 0.3811291569992266, 0.9165052502803548], 'precision': [0.875, 0.2354290082170839, 1.0], 'recall': [0.046052631578947366, 1.0, 0.8458788106887467], 'roc_auc': [0.7558926887803206, 0.5681745150736153, 0.9535190063981934], 'pr_auc': [0.41582876356874804, 0.16397655821888008, 0.9832653197737197], 'specificity': [0.9996142967343791, 0.4285918309054556, 1.0], 'fit_time': [0.1812288761138916, 0.21977615356445312, 0.03952288627624512], 'score_time': [0.013962507247924805, 0.010969877243041992, 0.011967182159423828]}",0.4617114690931938,0.3432031060610277,0.8094020425466115,0.26927352903616897,0.7034763360723613,0.3348705977282858,0.6306438140892313,0.4181295439217037,0.7591954034173765,0.15733356325872289,0.521023547187116,0.34264459291215255,0.14684263865152994,0.0775010541310331,0.012299855550130209,0.0012441763742048488
"{'contamination': 0.003213761141523719, 'n_components': 0.6572874784469604}","{'f1_score': [0.1366223908918406, 0.3811291569992266, 0.923419773095624], 'precision': [0.5070422535211268, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9955001285677552, 0.4285918309054556, 1.0], 'fit_time': [0.046294212341308594, 0.03889608383178711, 0.06383180618286133], 'score_time': [0.009973526000976562, 0.009990453720092773, 0.011966943740844727]}",0.48039044032889705,0.32878780587370876,0.8080306531577369,0.26831005333988195,0.5808237539127369,0.3164648297668119,0.6455605517368883,0.4048438035582725,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.049674034118652344,0.010456734950178312,0.010643641153971354,0.0009357417518517734
"{'contamination': 0.0026542728301137686, 'n_components': 0.6804349422454834}","{'f1_score': [0.13333333333333333, 0.3811291569992266, 0.923419773095624], 'precision': [0.5072463768115942, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9956286963229622, 0.4285918309054556, 1.0], 'fit_time': [0.010970354080200195, 0.037766218185424805, 0.7481906414031982], 'score_time': [0.009974479675292969, 0.0109710693359375, 0.009973764419555664]}",0.4792940878093946,0.32993576223742577,0.8080735090761393,0.2683400021420436,0.5808917950095593,0.3164489807063616,0.6448295575848415,0.4058669188679742,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.2656424045562744,0.34138844468468527,0.010306437810262045,0.000469965549509717
"{'contamination': 0.004564684350043535, 'n_components': 0.5599586367607117}","{'f1_score': [0.1350844277673546, 0.3811291569992266, 0.9188199389623601], 'precision': [0.4675324675324675, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.849830636055702], 'roc_auc': [0.7465289525562426, 0.5681140036056488, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.1639622204717664, 0.9832653197737197], 'specificity': [0.9947287220365132, 0.4285918309054556, 1.0], 'fit_time': [0.44284486770629883, 0.31900978088378906, 0.07761287689208984], 'score_time': [0.013573408126831055, 0.017952442169189453, 0.008975982666015625]}",0.4783445079096471,0.32725979100861274,0.807773517647323,0.2681305779692024,0.5676538252498505,0.320062926180001,0.6429260014922515,0.4034779080176941,0.7560539875200284,0.15748502312426693,0.5121063541154993,0.34560466702395765,0.27982250849405926,0.15165824192690128,0.013500610987345377,0.0036649857544668943
"{'contamination': 0.0021513206884264946, 'n_components': 0.6742414236068726}","{'f1_score': [0.1338432122370937, 0.3811291569992266, 0.923419773095624], 'precision': [0.5223880597014925, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9958858318333762, 0.4285918309054556, 1.0], 'fit_time': [0.011965751647949219, 0.03390002250671387, 0.06031179428100586], 'score_time': [0.010970592498779297, 0.010970592498779297, 0.010970115661621094]}",0.47946404744398147,0.32975758709834363,0.8081592209129439,0.2683999307783671,0.5859390226395255,0.315352970533804,0.6448295575848415,0.4058669188679742,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.03539252281188965,0.019765384344691182,0.010970433553059896,2.247831920581015e-07
"{'contamination': 0.00117289659101516, 'n_components': 0.7039644718170166}","{'f1_score': [0.13203883495145632, 0.3811291569992266, 0.923419773095624], 'precision': [0.576271186440678, 0.2354290082170839, 1.0], 'recall': [0.07456140350877193, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9967858061198251, 0.4285918309054556, 1.0], 'fit_time': [0.37952446937561035, 0.28025054931640625, 0.27912354469299316], 'score_time': [0.013962507247924805, 0.016932010650634766, 0.012966394424438477]}",0.478862588348769,0.3303884733834828,0.8084592123417602,0.2686100064778315,0.6039000648859206,0.31274560115434025,0.6440985634327947,0.40689008809878585,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.31296618779500324,0.04706606116285092,0.014620304107666016,0.0016844485833415184
"{'contamination': 0.004843790549784899, 'n_components': 0.6836797595024109}","{'f1_score': [0.1348314606741573, 0.3811291569992266, 0.923419773095624], 'precision': [0.46153846153846156, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9946001542813062, 0.4285918309054556, 1.0], 'fit_time': [0.10771393775939941, 0.03775930404663086, 0.036902427673339844], 'score_time': [0.008981704711914062, 0.00897669792175293, 0.006981372833251953]}",0.4797934635896693,0.32941247261163203,0.8077306617289205,0.26810070168015154,0.5656558232518485,0.32069977562261687,0.6455605517368883,0.4048438035582725,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.0607918898264567,0.03318074236607539,0.008313258488972982,0.0009417875970456414
"{'contamination': 0.001251017558388412, 'n_components': 0.9735592007637024}","{'f1_score': [0.13592233009708737, 0.3811291569992266, 0.9116231438812084], 'precision': [0.5932203389830508, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8375987956341738], 'roc_auc': [0.7795328028221752, 0.568115394673878, 0.9535190063981934], 'pr_auc': [0.4972397067327053, 0.16396353036434808, 0.9832653197737197], 'specificity': [0.9969143738750321, 0.4285918309054556, 1.0], 'fit_time': [0.014958858489990234, 0.13860702514648438, 0.16954779624938965], 'score_time': [0.008976459503173828, 0.009028434753417969, 0.013962507247924805]}",0.47622487699250743,0.3237389226904062,0.8085020682601626,0.26864005857569356,0.609549782400045,0.31234829748291104,0.6381177271996954,0.4024426571629614,0.7670557346314156,0.15758752891756034,0.5481561856235909,0.33641068294505166,0.10770455996195476,0.06678650904314765,0.010655800501505533,0.002338291040734739
"{'contamination': 0.0014211529633030295, 'n_components': 0.9828956723213196}","{'f1_score': [0.13926499032882012, 0.3811291569992266, 0.9116231438812084], 'precision': [0.5901639344262295, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8375987956341738], 'roc_auc': [0.7780317178907671, 0.5681094826339043, 0.9535190063981934], 'pr_auc': [0.49524771701937476, 0.16396192291556727, 0.9832653197737197], 'specificity': [0.9967858061198251, 0.4285918309054556, 1.0], 'fit_time': [0.4112238883972168, 0.07443976402282715, 0.06412363052368164], 'score_time': [0.020944595336914062, 0.008975982666015625, 0.011966943740844727]}",0.4773390970697517,0.32256941761011604,0.8084592123417602,0.2686100064778315,0.6085309808811045,0.31240487796616817,0.6388487213517422,0.4014230366708585,0.7665534023076216,0.15755197882714508,0.5474916532362206,0.3365130861045369,0.18326242764790854,0.16124810353988012,0.013962507247924805,0.005085838351054817
"{'contamination': 0.00010102820669999346, 'n_components': 0.7692471742630005}","{'f1_score': [0.008733624454148471, 0.3811291569992266, 0.8697224290120175], 'precision': [1.0, 0.2354290082170839, 1.0], 'recall': [0.0043859649122807015, 1.0, 0.7694768535942793], 'roc_auc': [0.7558926887803206, 0.5681745150736153, 0.9535190063981934], 'pr_auc': [0.41582876356874804, 0.16397655821888008, 0.9832653197737197], 'specificity': [1.0, 0.4285918309054556, 1.0], 'fit_time': [0.02318406105041504, 0.03291010856628418, 0.06881594657897949], 'score_time': [0.010970830917358398, 0.008975505828857422, 0.007977962493896484]}",0.41986173682179756,0.3525626090481717,0.8095306103018185,0.2693643941280945,0.7451430027390279,0.36042222199214935,0.5912876061688533,0.4255391737857925,0.7591954034173765,0.15733356325872289,0.521023547187116,0.34264459291215255,0.04163670539855957,0.019624514659439124,0.009308099746704102,0.0012442613299143402
"{'contamination': 0.001004544086754322, 'n_components': 0.7196076512336731}","{'f1_score': [0.13203883495145632, 0.3811291569992266, 0.923419773095624], 'precision': [0.576271186440678, 0.2354290082170839, 1.0], 'recall': [0.07456140350877193, 1.0, 0.8577342867896124], 'roc_auc': [0.7558926887803206, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.41582876356874804, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9967858061198251, 0.4285918309054556, 1.0], 'fit_time': [0.01301264762878418, 0.030915498733520508, 0.052369117736816406], 'score_time': [0.00897526741027832, 0.007977962493896484, 0.010972023010253906]}",0.478862588348769,0.3303884733834828,0.8084592123417602,0.2686100064778315,0.6039000648859206,0.31274560115434025,0.6440985634327947,0.40689008809878585,0.7591954806989447,0.15733346943009568,0.5210237400697061,0.34264439192216917,0.03209908803304037,0.01608899411737854,0.009308417638142904,0.0012448136137985439
"{'contamination': 0.0040037562139332294, 'n_components': 0.9051275253295898}","{'f1_score': [0.138996138996139, 0.3811291569992266, 0.9189299155731868], 'precision': [0.5806451612903226, 0.2354290082170839, 1.0], 'recall': [0.07894736842105263, 1.0, 0.8500188182160331], 'roc_auc': [0.7657331970966242, 0.5682302737251324, 0.9535190063981934], 'pr_auc': [0.47218608927658656, 0.16399400700258687, 0.9832653197737197], 'specificity': [0.9966572383646182, 0.4285918309054556, 1.0], 'fit_time': [0.16961097717285156, 0.032422780990600586, 0.04886770248413086], 'score_time': [0.012964963912963867, 0.008975505828857422, 0.019946813583374023]}",0.4796850705228508,0.3259438857935429,0.8084163564233579,0.26857996469395906,0.6053580565024689,0.3126235710470372,0.6429887288790286,0.4035100832716097,0.7624941590733166,0.15731014039510338,0.5398151386842978,0.33786746634864273,0.08363382021586101,0.06116460032588205,0.013962427775065104,0.004534210631648208
"{'contamination': 0.0017055493080988526, 'n_components': 0.6764838099479675}","{'f1_score': [0.1343570057581574, 0.3811291569992266, 0.923419773095624], 'precision': [0.5384615384615384, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8577342867896124], 'roc_auc': [0.7465289525562426, 0.5681747469183202, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.16397713686665055, 0.9832653197737197], 'specificity': [0.9961429673437902, 0.4285918309054556, 1.0], 'fit_time': [0.25232362747192383, 0.25690340995788574, 0.06754279136657715], 'score_time': [0.012964963912963867, 0.01296544075012207, 0.008974313735961914]}",0.4796353119510027,0.3295781238918452,0.8082449327497486,0.2684599007675977,0.5912968488928741,0.3143627181990677,0.6448295575848415,0.4058669188679742,0.7560742352909188,0.15746086052389158,0.5121113262471274,0.34559965839287055,0.19225660959879556,0.08820580459149233,0.011634906133015951,0.0018813229360018138
"{'contamination': 0.004288853146135807, 'n_components': 0.9769551157951355}","{'f1_score': [0.1450381679389313, 0.3811291569992266, 0.9130701574964205], 'precision': [0.5588235294117647, 0.2354290082170839, 1.0], 'recall': [0.08333333333333333, 1.0, 0.8400451637184795], 'roc_auc': [0.7780317178907671, 0.568115394673878, 0.9535190063981934], 'pr_auc': [0.49524771701937476, 0.16396353036434808, 0.9832653197737197], 'specificity': [0.9961429673437902, 0.4285918309054556, 1.0], 'fit_time': [0.023171186447143555, 0.15665936470031738, 0.04089093208312988], 'score_time': [0.011967897415161133, 0.007983922958374023, 0.008038043975830078]}",0.4797458274781928,0.3212083643765384,0.8082449327497486,0.2684599007675977,0.5980841792096162,0.3133669301164267,0.6411261656839375,0.39978829420810874,0.7665553729876128,0.15754949667070525,0.5474921890524809,0.336512475425863,0.07357382774353027,0.05919404353423432,0.009329954783121744,0.001865437976916018
"{'contamination': 0.0049448576755821705, 'n_components': 0.7967552542686462}","{'f1_score': [0.1614678899082569, 0.3811291569992266, 0.9233107081349408], 'precision': [0.4943820224719101, 0.2354290082170839, 1.0], 'recall': [0.09649122807017543, 1.0, 0.8575461046292812], 'roc_auc': [0.7558926887803206, 0.5681745150736153, 0.9535190063981934], 'pr_auc': [0.41582876356874804, 0.16397655821888008, 0.9832653197737197], 'specificity': [0.9942144510156853, 0.4285918309054556, 1.0], 'fit_time': [0.03615999221801758, 0.02595067024230957, 0.056848764419555664], 'score_time': [0.010969877243041992, 0.0074994564056396484, 0.006981611251831055]}",0.4886359183474747,0.3201764073367325,0.8076020939737137,0.26801113506415497,0.5766036768963313,0.3175032815695975,0.6513457775664856,0.3966282528171166,0.7591954034173765,0.15733356325872289,0.521023547187116,0.34264459291215255,0.03965314229329427,0.012853653930116433,0.008483648300170898,0.0017706950929146815
"{'contamination': 0.002052689902484417, 'n_components': 0.5690505504608154}","{'f1_score': [0.13409961685823754, 0.3811291569992266, 0.9187099399735477], 'precision': [0.5303030303030303, 0.2354290082170839, 1.0], 'recall': [0.07675438596491228, 1.0, 0.8496424538953707], 'roc_auc': [0.7465289525562426, 0.5681140036056488, 0.9535190063981934], 'pr_auc': [0.38909152210101206, 0.1639622204717664, 0.9832653197737197], 'specificity': [0.9960143995885832, 0.4285918309054556, 1.0], 'fit_time': [0.04402613639831543, 0.06247091293334961, 0.03755688667297363], 'score_time': [0.00797891616821289, 0.007978677749633789, 0.005985736846923828]}",0.4779795712770039,0.32755492348012993,0.8082020768313463,0.2684299106056008,0.5885773461733713,0.3148429473950414,0.6421322799534277,0.40446752665351526,0.7560539875200284,0.15748502312426693,0.5121063541154993,0.34560466702395765,0.04801797866821289,0.01055551292473846,0.007314443588256836,0.0009395375520466403
