params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'contamination': 0.001540865283459425, 'n_bins': 647.3753051757812, 'n_random_cuts': 858.95068359375}","{'f1_score': [0.1049482163406214, 0.30288875230485557, 0.8840077722395877], 'precision': [0.05538013116346854, 0.17847312762567, 0.8020849302468189], 'recall': [1.0, 1.0, 0.9845690628528415], 'roc_auc': [0.8871775656033888, 0.7357685605596916, 0.9858836956914019], 'pr_auc': [0.33496937616197064, 0.4282466168642403, 0.99347806160402], 'specificity': [0.0, 0.19008854612967724, 0.5578767123287671], 'fit_time': [0.6169087886810303, 1.1590576171875, 2.0407514572143555], 'score_time': [0.8921475410461426, 0.840937614440918, 0.868865966796875]}",0.43061491362835486,0.330624587837627,0.24932175281948146,0.23157149525327494,0.34531272967865245,0.3268726600715992,0.9948563542842805,0.007274213531212776,0.8696099406181608,0.10286191809477606,0.5855646848767436,0.2909411774374607,1.2722392876942952,0.5867648899335274,0.8673170407613119,0.020935034824043273
"{'contamination': 0.003996999002993107, 'n_bins': 4508.8701171875, 'n_random_cuts': 580.5984497070312}","{'f1_score': [0.1049482163406214, 0.29768941429339063, 0.8206239838971897], 'precision': [0.05538013116346854, 0.22248995983935743, 0.6970932526634224], 'recall': [1.0, 0.4496753246753247, 0.9973654497553632], 'roc_auc': [0.3710682514334177, 0.6522498673848288, 0.8018795659952258], 'pr_auc': [0.04175912295430469, 0.18923476621488888, 0.862395202327151], 'specificity': [0.0, 0.723507569265924, 0.2113013698630137], 'fit_time': [0.446185827255249, 1.0335428714752197, 1.3316617012023926], 'score_time': [1.1601688861846924, 0.6217715740203857, 0.7303366661071777]}",0.4077538715104006,0.30236136175529776,0.3116029797096459,0.30376647872956725,0.32498778122208277,0.27181891658167995,0.8156802581435626,0.25880680530215955,0.6083992282711574,0.17859032467564112,0.3644630304987815,0.35720171905621095,0.9371301333109537,0.36786631892202626,0.837425708770752,0.23247790393983409
"{'contamination': 0.0019278045510873199, 'n_bins': 699.0187377929688, 'n_random_cuts': 753.5247192382812}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.8266645826820882], 'precision': [0.05538013116346854, 0.17517417887103653, 0.7068965517241379], 'recall': [1.0, 1.0, 0.99529544599172], 'roc_auc': [0.919104378972631, 0.7100031948200329, 0.9691205319626109], 'pr_auc': [0.3991699432355751, 0.4063706617098327, 0.986392534153239], 'specificity': [0.0, 0.1715224221650957, 0.24897260273972602], 'fit_time': [0.4623439311981201, 0.7968206405639648, 1.2075996398925781], 'score_time': [1.1063125133514404, 0.6559967994689941, 0.8019983768463135]}",0.409912473640762,0.3050584875166996,0.14016500830160725,0.10403302290427763,0.3124836205862143,0.28314757477700225,0.9984318153305733,0.0022177480278087417,0.8660760352517584,0.11223324679820258,0.5973110463662156,0.2751378632498735,0.8222547372182211,0.3047804540866351,0.854769229888916,0.18758932581661333
"{'contamination': 0.0020777136087417603, 'n_bins': 4458.4853515625, 'n_random_cuts': 155.60023498535156}","{'f1_score': [0.10517818014069888, 0.23137697516930023, 0.8753809685066034], 'precision': [0.05550821667681071, 0.1773356401384083, 0.7956294244382887], 'recall': [1.0, 0.3327922077922078, 0.9729017689123071], 'roc_auc': [0.8543426014895814, 0.6369218024905685, 0.935427805074216], 'pr_auc': [0.2381352398349508, 0.17955556506923329, 0.9648583487288694], 'specificity': [0.0024427873489328874, 0.7283633247643531, 0.5452054794520548], 'fit_time': [0.17241835594177246, 0.20625567436218262, 0.33606672286987305], 'score_time': [0.326246976852417, 0.17505574226379395, 0.1996603012084961]}",0.4039787079388675,0.33728978877511884,0.4253371971884469,0.3082385012507837,0.3428244270845025,0.3240213516609099,0.7685646589015049,0.308336180590141,0.808897403018122,0.12603017612910514,0.4608497178776845,0.3571894171195248,0.23824691772460938,0.07053498771751067,0.2336543401082357,0.06623892795351168
"{'contamination': 0.0014113709330558777, 'n_bins': 3600.363037109375, 'n_random_cuts': 377.73565673828125}","{'f1_score': [0.1049482163406214, 0.34364439823238885, 0.8527901970524921], 'precision': [0.05538013116346854, 0.25277246653919694, 0.7613837965700769], 'recall': [1.0, 0.536525974025974, 0.9691381257056831], 'roc_auc': [0.43057905112485506, 0.6289453013424735, 0.8623163290558411], 'pr_auc': [0.04875968528851272, 0.18570454271004483, 0.9036211772485633], 'specificity': [0.0, 0.7209368751785205, 0.44726027397260276], 'fit_time': [0.3552675247192383, 0.5317964553833008, 0.7705919742584229], 'score_time': [0.559687614440918, 0.413785457611084, 0.5452136993408203]}",0.4337942705418341,0.3118890365037118,0.38939904971704103,0.29715140411615837,0.3565121314242474,0.2974129928172143,0.835221366577219,0.21158499784522583,0.6406135605077232,0.1764490115071489,0.3793618017490403,0.3748994470458386,0.5525519847869873,0.17018948968111425,0.5062289237976074,0.06563393118916153
"{'contamination': 0.004937172867357731, 'n_bins': 507.88665771484375, 'n_random_cuts': 471.6588439941406}","{'f1_score': [0.1049482163406214, 0.2962674961119751, 0.8014178931956538], 'precision': [0.05538013116346854, 0.17628007402837753, 0.6785854104136761], 'recall': [1.0, 0.9277597402597403, 0.9785472337222432], 'roc_auc': [0.8184840395537573, 0.7269301767213079, 0.9297755734400213], 'pr_auc': [0.30137984991892286, 0.4191788414266996, 0.9579100922037593], 'specificity': [0.0, 0.23721793773207656, 0.1565068493150685], 'fit_time': [0.33773088455200195, 0.4949922561645508, 0.7495391368865967], 'score_time': [0.4601147174835205, 0.3731868267059326, 0.4030144214630127]}",0.40087786854941676,0.293796982297599,0.1312415956823817,0.09847787323829935,0.30341520520184073,0.26983786638795104,0.9687689913273277,0.030291630308115772,0.8250632632383622,0.08294186068450639,0.5594895945164606,0.2858010034191721,0.5274207592010498,0.16967658457510568,0.4121053218841553,0.036065661430326496
"{'contamination': 0.0029024730902165174, 'n_bins': 3310.489501953125, 'n_random_cuts': 458.1883850097656}","{'f1_score': [0.1049482163406214, 0.39071221254744365, 0.8335997442455243], 'precision': [0.05538013116346854, 0.2694795195565137, 0.724506807446513], 'recall': [1.0, 0.7102272727272727, 0.9813699661272112], 'roc_auc': [0.752085560713303, 0.6789353088356945, 0.9183998329561097], 'pr_auc': [0.13214778203605143, 0.28650804084691917, 0.9516896338010384], 'specificity': [0.0, 0.6612396458154813, 0.3208904109589041], 'fit_time': [0.3136274814605713, 0.7136797904968262, 0.8847918510437012], 'score_time': [0.583789587020874, 0.4303245544433594, 0.48467373847961426]}",0.4430867243778631,0.29976722012993506,0.32737668559146177,0.26998891473355285,0.3497888193888317,0.27900993406217206,0.8971990796181614,0.13242762040591108,0.7831402341683691,0.10019683672852757,0.4567818188946697,0.35558129058073057,0.6373663743336996,0.23933935097150025,0.49959595998128253,0.06353415657168485
"{'contamination': 0.004007237963378429, 'n_bins': 4332.4033203125, 'n_random_cuts': 449.3525695800781}","{'f1_score': [0.1049482163406214, 0.3159574468085106, 0.8280860349127181], 'precision': [0.05538013116346854, 0.23496835443037975, 0.7067039106145251], 'recall': [1.0, 0.48214285714285715, 0.9998118178396688], 'roc_auc': [0.6918369061635833, 0.7308075475652597, 0.8247392517052397], 'pr_auc': [0.09072327263048575, 0.3483583995271355, 0.8792200550191983], 'specificity': [0.0, 0.7237932019423022, 0.24486301369863014], 'fit_time': [0.3174591064453125, 0.6245653629302979, 0.905001163482666], 'score_time': [0.5819098949432373, 0.43689775466918945, 0.49619317054748535]}",0.41633056602061674,0.30363151840959945,0.3228854052136441,0.3005936015927642,0.33235079873612444,0.27467334752856676,0.8273182249941753,0.24407585539691135,0.7491279018113609,0.055782224751829534,0.43943390905893986,0.3282812364286619,0.6156752109527588,0.23994540114862103,0.5050002733866373,0.05952760705213216
"{'contamination': 0.0019732885994017124, 'n_bins': 4933.39794921875, 'n_random_cuts': 533.0809326171875}","{'f1_score': [0.1049482163406214, 0.3192868719611021, 0.8610299641098406], 'precision': [0.05538013116346854, 0.23927125506072874, 0.7736613169341533], 'recall': [1.0, 0.4797077922077922, 0.9706435829883328], 'roc_auc': [0.5781004001389435, 0.6838187697763534, 0.8968340284902636], 'pr_auc': [0.1020060013304115, 0.20420937317916965, 0.9382072354060605], 'specificity': [0.0, 0.7316481005427021, 0.4832191780821918], 'fit_time': [0.3994617462158203, 0.785503625869751, 1.1352131366729736], 'score_time': [0.727386474609375, 0.5263957977294922, 0.5970261096954346]}",0.428421684137188,0.31816945982601935,0.4049557595416313,0.3037774489854672,0.3561042343861169,0.3046521779030092,0.8167837917320416,0.23864984376891957,0.7195843994685202,0.1325573251112068,0.41480753663854725,0.372444014411792,0.7733928362528483,0.30049129833076954,0.6169361273447672,0.0832531066497658
"{'contamination': 0.003749928902834654, 'n_bins': 935.1463623046875, 'n_random_cuts': 708.4484252929688}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.811669466931419], 'precision': [0.05538013116346854, 0.17517417887103653, 0.6830334190231363], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.9410717024626365, 0.703065705716734, 0.9570570243502559], 'pr_auc': [0.5220232356166994, 0.29451058047410933, 0.9784742482419425], 'specificity': [0.0, 0.1715224221650957, 0.15547945205479452], 'fit_time': [0.4893457889556885, 0.8113584518432617, 1.1386792659759521], 'score_time': [0.7983660697937012, 0.6539220809936523, 0.6811544895172119]}",0.40491410172387227,0.29823561855241565,0.10900062473996341,0.07735285544294943,0.3045292430192138,0.2720743916723844,1.0,0.0,0.8670648108432087,0.1161483605586008,0.5983360214442505,0.28439327894915517,0.8131278355916342,0.26509223443164465,0.7111475467681885,0.06266686571366842
"{'contamination': 0.0030229503754526377, 'n_bins': 2574.846435546875, 'n_random_cuts': 498.02001953125}","{'f1_score': [0.1049482163406214, 0.3720088477780012, 0.8299330445057109], 'precision': [0.05538013116346854, 0.24726009088479017, 0.7137244275843382], 'recall': [1.0, 0.7508116883116883, 0.9913436206247648], 'roc_auc': [0.6411752897285641, 0.7153218282716998, 0.8418321853362274], 'pr_auc': [0.15330506611731037, 0.2730851273681526, 0.8972769059791258], 'specificity': [0.0, 0.5978291916595259, 0.27636986301369865], 'fit_time': [0.3324921131134033, 0.7719485759735107, 0.938098669052124], 'score_time': [0.6228516101837158, 0.44681739807128906, 0.5102822780609131]}",0.4356300362081112,0.29937322523380494,0.2913996848910749,0.24429402675098952,0.33878821654419894,0.276450539877107,0.9140517696454843,0.11548225359009427,0.7327764344454971,0.08284240015933043,0.44122236648819624,0.3261657278246002,0.6808464527130127,0.25549236491647254,0.5266504287719727,0.07279170386239393
"{'contamination': 0.001604571589268744, 'n_bins': 4417.83447265625, 'n_random_cuts': 575.4530029296875}","{'f1_score': [0.1049482163406214, 0.3100401606425703, 0.841262056563675], 'precision': [0.05538013116346854, 0.23132241310427487, 0.7436416184971099], 'recall': [1.0, 0.4699675324675325, 0.9683853970643583], 'roc_auc': [0.2385977881834955, 0.674847538922089, 0.8254554394955688], 'pr_auc': [0.033821893766675465, 0.2187997183935437, 0.8853404242325706], 'specificity': [0.0, 0.7252213653241931, 0.39246575342465756], 'fit_time': [0.4108743667602539, 0.7715537548065186, 1.1191611289978027], 'score_time': [0.7716333866119385, 0.5523495674133301, 0.672271728515625]}",0.41875014451562226,0.31027183057362734,0.3725623729162835,0.29640469586633017,0.3434480542549511,0.2919532933984095,0.8127843098439635,0.24275142006830186,0.5796335888670511,0.24886374845109277,0.3793206787975966,0.36569220753568066,0.7671964168548584,0.2891732746823333,0.6654182275136312,0.08965331820432988
"{'contamination': 0.0044006360694766045, 'n_bins': 902.713623046875, 'n_random_cuts': 573.3368530273438}","{'f1_score': [0.1049482163406214, 0.30867184515471796, 0.8050905234451935], 'precision': [0.05538013116346854, 0.1830539193475306, 0.6737669582857867], 'recall': [1.0, 0.9837662337662337, 1.0], 'roc_auc': [0.8768106625524985, 0.6957295596434414, 0.9398543392743902], 'pr_auc': [0.29997408159669464, 0.29242489740542144, 0.9681253305263542], 'specificity': [0.0, 0.2275064267352185, 0.11883561643835616], 'fit_time': [0.3755488395690918, 0.7150983810424805, 1.2598044872283936], 'score_time': [0.7659938335418701, 0.5576949119567871, 0.7148909568786621]}",0.4062368616468443,0.2940396933315409,0.11544734772452488,0.09291000600981103,0.3040670029322619,0.2665629278908526,0.9945887445887446,0.007652670792062218,0.8374648538234434,0.1034739790345778,0.5201747698428234,0.31676387226450514,0.7834839026133219,0.3642201232539921,0.6795265674591064,0.08863817918045859
"{'contamination': 0.0006604541558772326, 'n_bins': 4677.38720703125, 'n_random_cuts': 805.1250610351562}","{'f1_score': [0.1049482163406214, 0.095, 0.8735371179039302], 'precision': [0.05538013116346854, 0.07723577235772358, 0.815026075619296], 'recall': [1.0, 0.12337662337662338, 0.9410989838163342], 'roc_auc': [0.785100688852499, 0.6646482266662215, 0.8444896783373979], 'pr_auc': [0.14649280704280693, 0.19261530617217043, 0.8912732822972209], 'specificity': [0.0, 0.7406455298486146, 0.6113013698630136], 'fit_time': [0.5976352691650391, 1.2423789501190186, 2.1953823566436768], 'score_time': [1.3071770668029785, 0.9324040412902832, 1.0356276035308838]}",0.35782844474818387,0.364683715410249,0.4506489665705427,0.3230024212849586,0.31588065971349605,0.3530618708081569,0.6881585357309858,0.40008439844517407,0.7647461979520394,0.07481740398981013,0.4101271318373994,0.3407423609397706,1.3451321919759114,0.6563117198510137,1.0917362372080486,0.15806083057444167
"{'contamination': 0.002480212366208434, 'n_bins': 2228.1201171875, 'n_random_cuts': 714.41650390625}","{'f1_score': [0.1049482163406214, 0.3866809881847476, 0.8283838699593623], 'precision': [0.05538013116346854, 0.26292725679228746, 0.7083667468591286], 'recall': [1.0, 0.7305194805194806, 0.9973654497553632], 'roc_auc': [0.8135657590234265, 0.7162121119383331, 0.8526212743799011], 'pr_auc': [0.14784792562410157, 0.3205408352483225, 0.8910690523228758], 'specificity': [0.0, 0.6396743787489289, 0.25273972602739725], 'fit_time': [0.6522979736328125, 1.079838752746582, 1.7800815105438232], 'score_time': [1.4138035774230957, 0.6999490261077881, 1.1170892715454102]}",0.4400043581615771,0.2977385011168448,0.29747136825877535,0.2630545159841638,0.3422247116049615,0.27241383325649227,0.9092949767582813,0.126417941119447,0.7941330484472203,0.05735903055757056,0.4531526043984333,0.3175781497318842,1.1707394123077393,0.4648807187249702,1.076947291692098,0.29280894114115047
"{'contamination': 0.004597076214849949, 'n_bins': 4175.14013671875, 'n_random_cuts': 774.6272583007812}","{'f1_score': [0.1049482163406214, 0.43135321666255855, 0.820536756126021], 'precision': [0.05538013116346854, 0.30973451327433627, 0.6993767404853468], 'recall': [1.0, 0.7102272727272727, 0.9924727135867519], 'roc_auc': [0.7491606442823437, 0.6733932930109021, 0.7143245291579234], 'pr_auc': [0.12505073970478664, 0.19482697552361836, 0.7749322776152828], 'specificity': [0.0, 0.7215081405312768, 0.22363013698630138], 'fit_time': [0.7771697044372559, 1.7929670810699463, 2.085573673248291], 'score_time': [1.3499481678009033, 0.8226537704467773, 1.0391051769256592]}",0.4522793963764003,0.29251229981673377,0.3150460925058594,0.3015638759377417,0.35483046164105053,0.2648372350757335,0.9008999954380082,0.13486099114676203,0.7122928221503898,0.030965235934252173,0.3649366642812293,0.2913068061753637,1.551903486251831,0.5606924165470711,1.0705690383911133,0.21641368765091346
"{'contamination': 0.0005883987760171294, 'n_bins': 1079.8614501953125, 'n_random_cuts': 222.36822509765625}","{'f1_score': [0.1049482163406214, 0.30886965249027726, 0.9104305370616955], 'precision': [0.05538013116346854, 0.18266805163970914, 0.8617039153083516], 'recall': [1.0, 0.9991883116883117, 0.9649981181783966], 'roc_auc': [0.6203117880842501, 0.805091634301146, 0.9706051732049226], 'pr_auc': [0.13622430191699786, 0.4823822593333046, 0.9862590536223149], 'specificity': [0.0, 0.2133676092544987, 0.7181506849315068], 'fit_time': [0.1665644645690918, 0.324556827545166, 0.5229365825653076], 'score_time': [0.26233410835266113, 0.24229788780212402, 0.37554025650024414]}",0.4414161352975314,0.34193261502522404,0.31050609806200186,0.30112236280594434,0.36658403270384304,0.353938155885571,0.9880621432889027,0.01631209469897262,0.7986695318634395,0.14307875794963468,0.5349552049575391,0.3490107025440018,0.33801929155985516,0.14579940574704525,0.29339075088500977,0.058661563157420264
"{'contamination': 0.003920121118426323, 'n_bins': 1822.697021484375, 'n_random_cuts': 404.601806640625}","{'f1_score': [0.1049482163406214, 0.36614645858343337, 0.8407975945561007], 'precision': [0.05538013116346854, 0.242963356346256, 0.7254232659748772], 'recall': [1.0, 0.7426948051948052, 0.9998118178396688], 'roc_auc': [0.7605656755671641, 0.715147017364241, 0.9521842664246938], 'pr_auc': [0.15261474731680327, 0.31705934856561935, 0.9730455744666375], 'specificity': [0.0, 0.5928306198229077, 0.3113013698630137], 'fit_time': [0.43201518058776855, 0.6084232330322266, 0.8237347602844238], 'score_time': [0.7279572486877441, 0.3917102813720703, 0.4393270015716553]}",0.43729742316005177,0.3045930855804886,0.30137732989530713,0.24212379874334772,0.3412555844948672,0.282235684269712,0.9141688743448246,0.12125050143203697,0.809298986452033,0.10272249365122109,0.48090655678302,0.354411358231192,0.6213910579681396,0.1601815233666843,0.5196648438771566,0.14856229319037553
